Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27603481,UHC_AVAILABILITY_SCORE,COUNTRY,GNQ,YEAR,2019,,,,,,,,,30,29.86111,,,,2021-11-19T15:22:27Z,2015-2019,2015-01-01,2019-12-31
27603512,UHC_AVAILABILITY_SCORE,COUNTRY,GRC,YEAR,2019,,,,,,,,,73,72.91667,,,,2021-11-19T15:22:28Z,2015-2019,2015-01-01,2019-12-31
27603543,UHC_AVAILABILITY_SCORE,COUNTRY,GRD,YEAR,2019,,,,,,,,,43,43.05556,,,,2021-11-19T15:22:28Z,2015-2019,2015-01-01,2019-12-31
27603574,UHC_AVAILABILITY_SCORE,COUNTRY,GTM,YEAR,2019,,,,,,,,,86,86.11111,,,,2021-11-19T15:22:28Z,2015-2019,2015-01-01,2019-12-31
27603605,UHC_AVAILABILITY_SCORE,COUNTRY,GUY,YEAR,2019,,,,,,,,,65,65.27778,,,,2021-11-19T15:22:29Z,2015-2019,2015-01-01,2019-12-31
27603636,UHC_AVAILABILITY_SCORE,COUNTRY,HND,YEAR,2019,,,,,,,,,53,53.47222,,,,2021-11-19T15:22:29Z,2015-2019,2015-01-01,2019-12-31
27603667,UHC_AVAILABILITY_SCORE,COUNTRY,HRV,YEAR,2019,,,,,,,,,79,79.16667,,,,2021-11-19T15:22:30Z,2015-2019,2015-01-01,2019-12-31
27603698,UHC_AVAILABILITY_SCORE,COUNTRY,HTI,YEAR,2019,,,,,,,,,89,88.88889,,,,2021-11-19T15:22:30Z,2015-2019,2015-01-01,2019-12-31
27603729,UHC_AVAILABILITY_SCORE,COUNTRY,HUN,YEAR,2019,,,,,,,,,56,56.25,,,,2021-11-19T15:22:31Z,2015-2019,2015-01-01,2019-12-31
27603760,UHC_AVAILABILITY_SCORE,COUNTRY,IDN,YEAR,2019,,,,,,,,,92,91.66667,,,,2021-11-19T15:22:31Z,2015-2019,2015-01-01,2019-12-31
27603791,UHC_AVAILABILITY_SCORE,COUNTRY,IND,YEAR,2019,,,,,,,,,86,86.11111,,,,2021-11-19T15:22:32Z,2015-2019,2015-01-01,2019-12-31
27603822,UHC_AVAILABILITY_SCORE,COUNTRY,IRL,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:32Z,2015-2019,2015-01-01,2019-12-31
27603853,UHC_AVAILABILITY_SCORE,COUNTRY,IRN,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:33Z,2015-2019,2015-01-01,2019-12-31
27603884,UHC_AVAILABILITY_SCORE,COUNTRY,IRQ,YEAR,2019,,,,,,,,,83,83.33333,,,,2021-11-19T15:22:33Z,2015-2019,2015-01-01,2019-12-31
27603915,UHC_AVAILABILITY_SCORE,COUNTRY,ISL,YEAR,2019,,,,,,,,,71,70.83333,,,,2021-11-19T15:22:34Z,2015-2019,2015-01-01,2019-12-31
27603946,UHC_AVAILABILITY_SCORE,COUNTRY,ISR,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:34Z,2015-2019,2015-01-01,2019-12-31
27603977,UHC_AVAILABILITY_SCORE,COUNTRY,ITA,YEAR,2019,,,,,,,,,79,79.16667,,,,2021-11-19T15:22:35Z,2015-2019,2015-01-01,2019-12-31
27604008,UHC_AVAILABILITY_SCORE,COUNTRY,JAM,YEAR,2019,,,,,,,,,62,61.80556,,,,2021-11-19T15:22:35Z,2015-2019,2015-01-01,2019-12-31
27604039,UHC_AVAILABILITY_SCORE,COUNTRY,JOR,YEAR,2019,,,,,,,,,89,88.88889,,,,2021-11-19T15:22:36Z,2015-2019,2015-01-01,2019-12-31
27604070,UHC_AVAILABILITY_SCORE,COUNTRY,JPN,YEAR,2019,,,,,,,,,63,62.5,,,,2021-11-19T15:22:36Z,2015-2019,2015-01-01,2019-12-31
27604101,UHC_AVAILABILITY_SCORE,COUNTRY,KAZ,YEAR,2019,,,,,,,,,85,85.41667,,,,2021-11-19T15:22:37Z,2015-2019,2015-01-01,2019-12-31
27604132,UHC_AVAILABILITY_SCORE,COUNTRY,KEN,YEAR,2019,,,,,,,,,85,85.41667,,,,2021-11-19T15:22:37Z,2015-2019,2015-01-01,2019-12-31
27604163,UHC_AVAILABILITY_SCORE,COUNTRY,KGZ,YEAR,2019,,,,,,,,,60,60.41667,,,,2021-11-19T15:22:38Z,2015-2019,2015-01-01,2019-12-31
27604194,UHC_AVAILABILITY_SCORE,COUNTRY,KHM,YEAR,2019,,,,,,,,,53,53.47222,,,,2021-11-19T15:22:38Z,2015-2019,2015-01-01,2019-12-31
27604225,UHC_AVAILABILITY_SCORE,COUNTRY,KIR,YEAR,2019,,,,,,,,,81,80.55556,,,,2021-11-19T15:22:39Z,2015-2019,2015-01-01,2019-12-31
27604256,UHC_AVAILABILITY_SCORE,COUNTRY,KNA,YEAR,2019,,,,,,,,,37,36.80556,,,,2021-11-19T15:22:40Z,2015-2019,2015-01-01,2019-12-31
27604287,UHC_AVAILABILITY_SCORE,COUNTRY,KOR,YEAR,2019,,,,,,,,,63,62.5,,,,2021-11-19T15:22:40Z,2015-2019,2015-01-01,2019-12-31
27604318,UHC_AVAILABILITY_SCORE,COUNTRY,KWT,YEAR,2019,,,,,,,,,37,36.80556,,,,2021-11-19T15:22:40Z,2015-2019,2015-01-01,2019-12-31
27604349,UHC_AVAILABILITY_SCORE,COUNTRY,LAO,YEAR,2019,,,,,,,,,81,80.55556,,,,2021-11-19T15:22:41Z,2015-2019,2015-01-01,2019-12-31
27604380,UHC_AVAILABILITY_SCORE,COUNTRY,LBN,YEAR,2019,,,,,,,,,71,70.83333,,,,2021-11-19T15:22:41Z,2015-2019,2015-01-01,2019-12-31
27604411,UHC_AVAILABILITY_SCORE,COUNTRY,LBR,YEAR,2019,,,,,,,,,64,63.88889,,,,2021-11-19T15:22:42Z,2015-2019,2015-01-01,2019-12-31
27604442,UHC_AVAILABILITY_SCORE,COUNTRY,LBY,YEAR,2019,,,,,,,,,42,42.36111,,,,2021-11-19T15:22:42Z,2015-2019,2015-01-01,2019-12-31
27604473,UHC_AVAILABILITY_SCORE,COUNTRY,LCA,YEAR,2019,,,,,,,,,45,45.13889,,,,2021-11-19T15:22:43Z,2015-2019,2015-01-01,2019-12-31
27604504,UHC_AVAILABILITY_SCORE,COUNTRY,LKA,YEAR,2019,,,,,,,,,77,77.08333,,,,2021-11-19T15:22:43Z,2015-2019,2015-01-01,2019-12-31
27604535,UHC_AVAILABILITY_SCORE,COUNTRY,LSO,YEAR,2019,,,,,,,,,67,66.66667,,,,2021-11-19T15:22:44Z,2015-2019,2015-01-01,2019-12-31
27604566,UHC_AVAILABILITY_SCORE,COUNTRY,LTU,YEAR,2019,,,,,,,,,56,56.25,,,,2021-11-19T15:22:44Z,2015-2019,2015-01-01,2019-12-31
27604597,UHC_AVAILABILITY_SCORE,COUNTRY,LUX,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:45Z,2015-2019,2015-01-01,2019-12-31
27604628,UHC_AVAILABILITY_SCORE,COUNTRY,LVA,YEAR,2019,,,,,,,,,56,56.25,,,,2021-11-19T15:22:45Z,2015-2019,2015-01-01,2019-12-31
27604659,UHC_AVAILABILITY_SCORE,COUNTRY,MAR,YEAR,2019,,,,,,,,,85,85.41667,,,,2021-11-19T15:22:46Z,2015-2019,2015-01-01,2019-12-31
